Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeR,HTtimeS,Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers
39.2489257812503_12.7061385542056,Generic,9/25/2007,2007,268,2007,87,24.48,15.52,98.24138,56.39676,7,0.050000004,27.286621,1543.0276,1,49.360283,0.999022,,13389.657,,0,,0,50.37738,0,0.65392363,0.44425496,0,1,0.44425496,,0.43659234,8104.4844,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,9/26/2007,2007,269,2007,88,24.8,14.87,95.585945,51.63005,5,0.34,28.15834,1562.3647,1,49.978863,0.9991879,,13771.505,,0,,0,50.82323,0,0.65392363,0.44425496,0,1,0.44425496,,0.43666488,8271.359,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,9/27/2007,2007,270,2007,89,23.869999,15.659999,100,60.38565,7,0.050000004,26.47393,1581.638,1,50.595398,0.9993253,,14129.371,,0,,0.51387924,51.33711,0,0.65392363,0.44425496,0,1,0.44425496,,0.4367249,8427.754,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,9/28/2007,2007,271,2007,90,22.43,14.989999,100,64.68594,9,0.17,25.646431,1599.8524,1,51.178062,0.9994336,,14457.045,,0,,0,51.80392,0,0.65392363,0.44425496,0,1,0.44425496,,0.43677223,8570.954,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,9/29/2007,2007,272,2007,91,23.27,15.149999,100,60.895527,7,0.21000001,26.307568,1618.59,1,51.777466,0.999527,,14802.85,,0,,0,52.25717,0,0.65392363,0.44425496,0,1,0.44425496,,0.43681306,8722.078,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,9/30/2007,2007,273,2007,92,23.3,13.970001,97.878555,54.580807,5,0.54,27.438698,1636.7229,1,52.357525,0.99960274,,15151.911,,0,,0,52.713207,0,0.65392363,0.44425496,0,1,0.44425496,,0.43684614,8874.625,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/1/2007,2007,274,2007,93,23.41,13.78,97.07047,53.112583,5,0.48,27.67374,1654.812,1,52.93618,0.9996661,,15503.135,,0,,0,53.162605,0,0.65392363,0.44425496,0,1,0.44425496,,0.43687385,9028.116,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/2/2007,2007,275,2007,94,23.8,14.07,96.653275,52.637775,5,1,27.721245,1673.2665,1,53.526527,0.9997204,,15862.086,,0,,0,53.679455,0,0.65392363,0.44425496,0,1,0.44425496,,0.43689758,9184.984,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/3/2007,2007,276,2007,95,22.08,13.24,99.42016,56.92985,7,2.14,26.848728,1690.2714,1,54.070496,0.9997626,,16182.445,,0,,0,54.199474,0,0.65392363,0.44425496,0,1,0.44425496,,0.436916,9324.987,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/4/2007,2007,277,2007,96,21.68,13.169999,100,58.58541,7,1.38,26.488853,1706.987,1,54.60522,0.9997979,,16493.146,,0,,0,54.67325,0,0.65392363,0.44425496,0,1,0.44425496,,0.43693143,9460.77,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/5/2007,2007,278,2007,97,22.88,12.140001,94.39931,47.908165,5,0.15,28.47541,1723.8081,1,55.143314,0.9998281,,16829.264,,0,,0,55.137226,0,0.65392363,0.44425496,0,1,0.44425496,,0.43694466,9607.659,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/6/2007,2007,279,2007,98,23.54,13.19,95.18771,49.72741,5,0.02,28.088833,1741.641,1,55.71377,0.99985516,,17180.771,,0,,0,55.602676,0,0.65392363,0.44425496,0,1,0.44425496,,0.43695647,9761.275,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/7/2007,2007,280,2007,99,23.64,12.98,94.36325,48.33276,5,0,28.308397,1759.4115,1,56.28224,0.9998779,,17533.797,,0,,0,56.060585,0,0.65392363,0.44425496,0,1,0.44425496,,0.43696642,9915.555,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/8/2007,2007,281,2007,100,23.8,13.57,95.38423,50.28637,5,0.01,27.886452,1777.5989,1,56.86404,0.9998975,,17889.725,,0,,0,56.479412,0,0.65392363,0.44425496,0,1,0.44425496,,0.43697494,10071.103,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/9/2007,2007,282,2007,101,23.23,11.52,91.85347,43.809727,3,0,29.083729,1794.2522,1,57.396763,0.99991274,,18229.629,,0,,0,56.899128,0,0.65392363,0.44425496,0,1,0.44425496,,0.43698162,10219.647,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/10/2007,2007,283,2007,102,23.12,12.17,93.80468,47.012573,3,0,28.402412,1811.2388,1,57.940155,0.99992585,,18568.217,,0,,0,57.317757,0,0.65392363,0.44425496,0,1,0.44425496,,0.43698734,10367.617,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/11/2007,2007,284,2007,103,23.48,12.07,92.5302,45.078773,3,0,28.731762,1828.3828,1,58.48858,0.9999372,,18913.91,,0,,0,57.79395,0,0.65392363,0.44425496,0,1,0.44425496,,0.4369923,10518.692,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/12/2007,2007,285,2007,104,22.43,11.91,95.04336,48.824787,5,0.01,27.934841,1844.7778,1,59.013046,0.99994636,,19235.334,,0,,0,58.3274,0,0.65392363,0.44425496,0,1,0.44425496,,0.43699634,10659.161,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/13/2007,2007,286,2007,105,20.77,11.69,98.709366,55.318714,7,0.13,26.613949,1859.9358,1,59.497936,0.99993,,19518.447,,0,,0,58.744423,0,0.65392363,0.44425496,0,1,0.44425496,,0.4369892,10782.888,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/14/2007,2007,287,2007,106,22.55,10.87,92.072075,43.82976,3,0.23,28.787918,1875.7356,1,60.003357,0.99989855,,19837.646,,0,,0,59.162148,0,0.65392363,0.44425496,0,1,0.44425496,,0.43697542,10922.384,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/15/2007,2007,288,2007,107,22.63,10.99,92.16178,44.009514,3,2.08,28.700314,1891.6665,1,60.512978,0.9998528,,20158.5,,0,,0,59.63857,0,0.65392363,0.44425496,0,1,0.44425496,,0.43695545,11062.604,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/16/2007,2007,289,2007,108,22.310001,11.660001,94.724846,48.215233,5,0.23,27.834095,1907.8247,1,61.02986,0.9997851,,20474.086,,0,,0,60.11489,0,0.65392363,0.44425496,0,1,0.44425496,,0.4369259,11200.521,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/17/2007,2007,290,2007,109,22.32,12.110001,95.85243,50.228584,5,6.13,27.409338,1924.2769,1,61.556156,0.9996841,,20790.479,,0,,0,60.592182,0,0.65392363,0.44425496,0,1,0.44425496,,0.43688172,11338.791,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/18/2007,2007,291,2007,110,22.15,11.800001,95.508995,49.546257,5,2.51,27.475227,1940.4221,1,62.072628,0.999539,,21101.67,,0,,0,61.06578,0,0.65392363,0.44425496,0,1,0.44425496,,0.4368183,11474.788,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/19/2007,2007,292,2007,111,22.81,12.36,95.15459,49.203594,5,0.42000002,27.505924,1957.3353,1,62.61367,0.999315,,21427.957,,0,,0,61.177666,0,0.65392363,0.44425496,0,1,0.44425496,,0.43672043,11617.382,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/20/2007,2007,293,2007,112,22.62,9.530001,88.51351,38.36187,0,0,29.53272,1972.2819,1,63.091805,0.9990282,,21737.46,,0,,0,61.29324,0,0.65392363,0.44425496,0,1,0.44425496,,0.43659508,11752.641,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/21/2007,2007,294,2007,113,22.66,9.94,89.43507,39.74583,0,0,29.195309,1987.5345,1,63.57972,0.99861157,,22049.566,,0,,0,61.711018,0,0.65392363,0.44425496,0,1,0.44425496,,0.436413,11889.037,0,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/22/2007,2007,295,2007,114,23.12,11.22,91.40493,43.023193,3,0,28.508755,2003.9296,2,64.10419,0.99796295,,22376.943,,292.83923,,0,62.12844,0,0.65392363,0.44425496,0,1,0.44425496,,0.4361295,12032.107,127.97652,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/23/2007,2007,296,2007,115,22.509998,10.909999,92.28018,44.152966,3,0,28.217102,2019.7294,2,64.60961,0.9970534,,22688.922,,571.9054,,0,62.423016,0,0.65392363,0.44425496,0,1,0.44425496,,0.435732,12168.448,249.93396,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/24/2007,2007,297,2007,116,22.36,10.34,91.23234,42.40985,1,0,28.486065,2035.0496,2,65.09969,0.9957871,,22993.928,,844.7333,,0,62.836514,0,0.65392363,0.44425496,0,1,0.44425496,,0.43517864,12301.741,369.16516,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/25/2007,2007,298,2007,117,22.28,10.440001,91.69472,43.11963,3,0,28.289686,2050.3833,2,65.59021,0.9939778,,23296.547,,1115.426,,0,63.13131,0,0.65392363,0.44425496,0,1,0.44425496,,0.43438792,12433.991,487.4632,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/26/2007,2007,299,2007,118,22.44,10.38,91.123535,42.26646,1,0,28.400917,2065.7842,2,66.08287,0.99138474,,23600.89,,1387.6626,,0,63.246803,0,0.65392363,0.44425496,0,1,0.44425496,,0.43325472,12566.996,606.436,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/27/2007,2007,300,2007,119,22.54,9.849999,89.52531,39.835854,0,0,28.816124,2080.8945,2,66.56624,0.9877715,,23902.754,,1657.6794,,0,63.36319,0,0.65392363,0.44425496,0,1,0.44425496,,0.43167567,12698.916,724.43866,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/28/2007,2007,301,2007,120,22.81,10.17,89.612526,40.07625,0,0,28.71999,2096.4026,2,67.06233,0.98251015,,24209.885,,1932.4082,,0,63.658295,0,0.65392363,0.44425496,0,1,0.44425496,,0.42937636,12833.138,844.50055,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/29/2007,2007,302,2007,121,22.94,10.550001,90.21507,41.057816,1,0,28.475689,2112.2483,2,67.56922,0.9748489,,24518.607,,2208.5618,,0,63.774822,0,0.65392363,0.44425496,0,1,0.44425496,,0.42602825,12968.056,965.1851,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/30/2007,2007,303,2007,122,23.02,10.350001,89.49674,39.996826,0,0.01,28.624619,2128.0151,2,68.073586,0.96401924,,24823.969,,2481.7083,,0,63.887245,0,0.65392363,0.44425496,0,1,0.44425496,,0.42129546,13101.505,1084.5555,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,10/31/2007,2007,304,2007,123,22.9,9.79,88.421455,38.340317,0,0,28.885857,2143.3286,2,68.56345,0.94928485,,25118.682,,2745.3296,,0,64.0011,0,0.65392363,0.44425496,0,1,0.44425496,,0.41485626,13230.3,1199.7633,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/1/2007,2007,305,2007,124,22.5,9.610001,89.027565,39.07636,0,0.24,28.668152,2158.2478,2,69.04071,0.92956847,,25397.723,,2994.9321,,0,64.47458,0,0.65392363,0.44425496,0,1,0.44425496,,0.4062398,13352.246,1308.8445,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/2/2007,2007,306,2007,125,21.36,10.630001,94.516174,47.614525,5,0.96,26.979256,2173.0845,2,69.51532,0.9031395,,25651.45,,3221.8909,,0,64.95069,0,0.65392363,0.44425496,0,1,0.44425496,,0.3946898,13463.13,1408.0299,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/3/2007,2007,307,2007,126,20.77,10.71,96.1488,50.492847,5,0.27,26.389545,2187.5679,2,69.97864,0.8691433,,25884.602,,3430.4463,,0,65.4265,0,0.65392363,0.44425496,0,1,0.44425496,,0.3798328,13565.022,1499.1727,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/4/2007,2007,308,2007,127,21.47,10.9,94.93962,48.36801,5,0.01,26.747927,2202.6646,2,70.46156,0.82344174,,26117.975,,3639.1982,,0,65.533485,0,0.65392363,0.44425496,0,1,0.44425496,,0.35986033,13667.011,1590.4015,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/5/2007,2007,309,2007,128,21.96,8.69,88.09388,37.55581,0,0.36,28.707779,2216.564,2,70.9062,0.7710623,,26333.91,,3832.3538,,0,66.0129,0,0.65392363,0.44425496,0,1,0.44425496,,0.33696947,13761.379,1674.8143,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/6/2007,2007,310,2007,129,21.03,11.390001,97.29576,52.607227,5,1.6200001,25.896338,2231.6948,2,71.39022,0.7026514,,26527.143,,4005.2012,,0,66.48776,0,0.65392363,0.44425496,0,1,0.44425496,,0.30707255,13845.825,1750.352,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/7/2007,2007,311,2007,130,21.47,10.800001,94.68177,47.916897,5,0.02,26.673328,2246.7234,2,71.87098,0.6243347,,26702.795,,4162.323,,0,66.957565,0,0.65392363,0.44425496,0,1,0.44425496,,0.2728466,13922.589,1819.0175,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/8/2007,2007,312,2007,131,20.78,10.18,94.74883,47.999287,5,0.6,26.568584,2260.8423,2,72.32263,0.5442154,,26846.072,,4290.486,,0,67.37396,0,0.65392363,0.44425496,0,1,0.44425496,,0.23783287,13985.204,1875.027,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/9/2007,2007,313,2007,132,21.56,10.550001,93.81405,46.43727,3,0.20000002,26.835667,2275.7615,2,72.79989,0.45708546,,26974.512,,4405.3745,,0,67.66781,0,0.65392363,0.44425496,0,1,0.44425496,,0.19975537,14041.334,1925.2356,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/10/2007,2007,314,2007,133,22.35,10.26,91.0561,42.12795,1,0.10000001,27.590052,2291.021,2,73.288025,0.3706433,,27084.031,,4503.34,,0,67.956696,0,0.65392363,0.44425496,0,1,0.44425496,,0.16197844,14089.196,1968.0485,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/11/2007,2007,315,2007,134,21.97,9.75,90.7422,41.52341,1,0,27.632786,2305.6714,2,73.756676,0.29472002,,27167.77,,4578.2437,,0,68.067856,0,0.65392363,0.44425496,0,1,0.44425496,,0.12879847,14125.792,2000.783,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/12/2007,2007,316,2007,135,21.73,8.880001,89.14023,39.037617,0,0,28.029495,2319.5422,2,74.2004,0.23193397,,27231.059,,4634.856,,0,68.17126,0,0.65392363,0.44425496,0,1,0.44425496,,0.101359725,14153.45,2025.5236,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/13/2007,2007,317,2007,136,21.94,8.440001,87.516525,36.728035,0,0.01,28.42731,2333.2493,2,74.63887,0.17969127,,27280.201,,4678.8135,,0,68.2744,0,0.65392363,0.44425496,0,1,0.44425496,,0.078528635,14174.926,2044.7338,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/14/2007,2007,318,2007,137,22.38,8.73,87.13666,36.307613,0,0,28.477448,2347.4736,2,75.0939,0.1356882,,27318.777,,4713.3203,,0,68.36327,0,0.65392363,0.44425496,0,1,0.44425496,,0.059298426,14191.784,2059.814,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/15/2007,2007,319,2007,138,21.97,7.76,85.745445,34.296246,0,0,28.800598,2360.7139,2,75.51745,0.10324674,,27346.41,,4738.037,,0,68.415985,0,0.65392363,0.44425496,0,1,0.44425496,,0.045120865,14203.86,2070.6157,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/16/2007,2007,320,2007,139,21.23,5.91,82.89621,30.552635,0,0,29.468063,2372.053,2,75.88017,0.08112044,,27365.434,,4755.054,,0,68.44679,0,0.65392363,0.44425496,0,1,0.44425496,,0.035451233,14212.174,2078.0525,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/17/2007,2007,321,2007,140,22.2,5.66,80.032555,27.322,0,0,30.1744,2383.9253,2,76.25996,0.06266318,,27381.19,,4769.1475,,0,68.490395,0,0.65392363,0.44425496,0,1,0.44425496,,0.027385049,14219.06,2084.2117,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/18/2007,2007,322,2007,141,22.73,6.6399994,81.111664,28.690233,0,0,29.845966,2396.9048,2,76.67516,0.047009856,,27393.97,,4780.58,,0,68.548035,0,0.65392363,0.44425496,0,1,0.44425496,,0.020544237,14224.6455,2089.208,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/19/2007,2007,323,2007,142,22.05,6.67,82.85678,30.607822,0,0,29.353369,2409.41,2,77.075195,0.035498664,,27403.115,,4788.7607,,0,68.58225,0,0.65392363,0.44425496,0,1,0.44425496,,0.015513618,14228.643,2092.7832,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/20/2007,2007,324,2007,143,22.04,5.700001,80.50991,27.8313,0,0,29.898144,2421.1936,2,77.45215,0.027170176,,27409.834,,4794.7705,,0,68.64372,0,0.65392363,0.44425496,0,1,0.44425496,,0.011873904,14231.579,2095.4094,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/21/2007,2007,325,2007,144,23.05,7.6100006,82.65269,30.644617,0,0,29.294935,2435.1,2,77.897,0.019766968,,27415.486,,4799.826,,0,68.7363,0,0.65392363,0.44425496,0,1,0.44425496,,0.008638555,14234.049,2097.619,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/22/2007,2007,326,2007,145,23.45,9.12,85.28033,34.193237,0,0,28.543938,2450.3325,2,78.38428,0.013918502,,27419.734,,4803.6255,,0,68.85011,0,0.65392363,0.44425496,0,1,0.44425496,,0.0060826605,14235.905,2099.2793,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/23/2007,2007,327,2007,146,22.46,9.580001,89.05644,39.105263,0,0,27.539734,2465.2036,2,78.85999,0.009865471,,27422.57,,4806.162,,0,68.93059,0,0.65392363,0.44425496,0,1,0.44425496,,0.004311406,14237.145,2100.388,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/24/2007,2007,328,2007,147,23.31,8.530001,84.212814,32.720524,0,0,28.746342,2479.937,2,79.3313,0.0070067174,,27424.652,,4808.0254,,0,69.00819,0,0.65392363,0.44425496,0,1,0.44425496,,0.003062074,14238.055,2101.2021,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/25/2007,2007,329,2007,148,23.72,8.800001,83.7615,32.336037,0,0,28.793472,2495.1355,2,79.81749,0.004918593,,27426.162,,4809.377,,0,69.10498,0,0.65392363,0.44425496,0,1,0.44425496,,0.0021495223,14238.715,2101.7927,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/26/2007,2007,330,2007,149,23.45,9.3,85.722244,34.789837,0,0,28.26308,2510.4895,2,80.308655,0.003438102,,27427.209,,4810.3135,,0,69.20321,0,0.65392363,0.44425496,0,1,0.44425496,,0.0015025185,14239.173,2102.2021,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/27/2007,2007,331,2007,150,23.65,9.550001,85.7865,34.982094,0,0.03,28.193218,2526.144,2,80.80943,0.0023853544,,27427.947,,4810.9746,,0,69.490326,0,0.65392363,0.44425496,0,1,0.44425496,,0.001042447,14239.496,2102.491,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/28/2007,2007,332,2007,151,22.14,9.65,90.05714,40.51222,1,0.17,27.089018,2540.8428,2,81.27963,0.0016918111,,27428.42,,4811.3975,,0,69.55552,0,0.65392363,0.44425496,0,1,0.44425496,,0.00073935493,14239.703,2102.6758,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/29/2007,2007,333,2007,152,22.97,7.6800003,83.030594,31.082254,0,0.19,28.871582,2554.7422,2,81.72426,0.0012223154,,27428.764,,4811.7056,,0,69.62447,0,0.65392363,0.44425496,0,1,0.44425496,,0.00053417595,14239.854,2102.8103,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,11/30/2007,2007,334,2007,153,22.14,7.1499996,83.8194,31.825499,0,0,28.65123,2567.6633,2,82.1376,0.0009034395,,27428.998,,4811.9155,,0,69.673454,0,0.65392363,0.44425496,0,1,0.44425496,,0.00039482093,14239.956,2102.902,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/1/2007,2007,335,2007,154,22.4,6.6000004,81.83344,29.450285,0,0,29.114887,2580.3733,2,82.54418,0.0006710044,,27429.172,,4812.0713,,0,69.69363,0,0.65392363,0.44425496,0,1,0.44425496,,0.0002932422,14240.032,2102.9702,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/2/2007,2007,336,2007,155,24.05,6.700001,77.831825,25.52728,0,0,29.99699,2594.3435,2,82.99108,0.00048385322,,27429.314,,4812.1987,,0,69.77659,0,0.65392363,0.44425496,0,1,0.44425496,,0.00021145341,14240.095,2103.026,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/3/2007,2007,337,2007,156,22.34,7.8099995,84.9538,33.335728,0,0,28.270706,2607.886,2,83.42429,0.00035239392,,27429.408,,4812.283,,0,69.82968,0,0.65392363,0.44425496,0,1,0.44425496,,0.00015400311,14240.136,2103.063,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/4/2007,2007,338,2007,157,22.41,6.7700005,82.22379,29.920504,0,0,28.927147,2620.7273,2,83.835075,0.00026088994,,27429.477,,4812.344,,0,69.87218,0,0.65392363,0.44425496,0,1,0.44425496,,0.00011401405,14240.165,2103.0896,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/5/2007,2007,339,2007,158,21.57,5.7299995,81.67933,29.118317,0,0,29.02068,2632.185,2,84.20161,0.00019950111,,27429.523,,4812.3857,,0,69.91542,0,0.65392363,0.44425496,0,1,0.44425496,,8.718593E-05,14240.186,2103.108,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/6/2007,2007,340,2007,159,22.17,6.1900005,81.392914,28.876942,0,0,29.07904,2644.426,2,84.593185,0.00014978298,,27429.56,,4812.4194,,0,69.95629,0,0.65392363,0.44425496,0,1,0.44425496,,6.545812E-05,14240.202,2103.1226,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/7/2007,2007,341,2007,160,22.29,6.1800003,81.07876,28.536385,0,0,29.132612,2656.7478,2,84.98735,0.000112241156,,27429.588,,4812.445,,0,70.010216,0,0.65392363,0.44425496,0,1,0.44425496,,4.9051603E-05,14240.215,2103.1335,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/8/2007,2007,342,2007,161,22.82,7.1300006,82.074875,29.860756,0,0,28.859734,2670.1465,2,85.41596,8.201359E-05,,27429.61,,4812.465,,0,70.07279,0,0.65392363,0.44425496,0,1,0.44425496,,3.584156E-05,14240.225,2103.1423,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/9/2007,2007,343,2007,162,22.81,7.4499993,82.88045,30.840084,0,0,28.64048,2683.7678,2,85.85169,5.9614365E-05,,27429.625,,4812.4795,,0,70.135765,0,0.65392363,0.44425496,0,1,0.44425496,,2.6052658E-05,14240.231,2103.1487,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/10/2007,2007,344,2007,163,22.2,6.9799995,83.25425,31.130695,0,0,28.537304,2696.6091,2,86.26248,4.413133E-05,,27429.637,,4812.4897,,0,70.18994,0,0.65392363,0.44425496,0,1,0.44425496,,1.9286264E-05,14240.236,2103.153,,0.56298023,0,0.444255,11.106374
39.2489257812503_12.7061385542056,Generic,12/11/2007,2007,345,2007,164,22.42,6.8199997,82.32127,30.040789,0,0,28.750813,2709.4941,2,86.67466,3.263597E-05,,27429.645,,4812.4976,,0,70.24653,0,0.65392363,0.44425496,0,1,0.44425496,,1.4262563E-05,14240.24,2103.1565,,0.56298023,0,0.444255,11.106374
